Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,21.370505873476986,21.370505873476986,20.72422041359361,20.885791778564453,246700,20.885791778564453
2000-01-04,20.81038685901813,20.82115828078781,20.35798714469165,20.41184425354004,35300,20.41184425354004
2000-01-05,20.530321301997535,20.530321301997535,20.14255028055372,20.228721618652344,137600,20.228721618652344
2000-01-06,20.207176981964437,20.379519642791426,20.09946281894757,20.29334831237793,50000,20.29334831237793
2000-01-07,20.31489593793912,20.541095733642578,20.239496006037967,20.541095733642578,22100,20.541095733642578
2000-01-10,22.2322169194099,22.70615952815701,21.801360002367073,22.641530990600586,31800,22.641530990600586
2000-01-11,22.426103222754694,22.426103222754694,22.027560562215825,22.038331985473633,17900,22.038331985473633
2000-01-12,22.21067505186168,22.21067505186168,21.585932494631816,21.672103881835938,12400,21.672103881835938
2000-01-13,21.86599757220294,22.361483231474534,21.779826153199185,22.318397521972656,600000,22.318397521972656
2000-01-14,22.46918383359677,22.46918383359677,21.99524131745187,22.12449836730957,23600,22.12449836730957
2000-01-18,21.973708924793062,21.973708924793062,21.693651850261386,21.715194702148438,417300,21.715194702148438
2000-01-19,21.779821745184964,22.232221603393555,21.715193194012308,22.232221603393555,10400,22.232221603393555
2000-01-20,22.33993636444211,22.404564917087555,21.973707899451256,22.059879302978516,64200,22.059879302978516
2000-01-21,21.97369708007096,22.092182701581144,21.844440038423482,22.016782760620117,37300,22.016782760620117
2000-01-24,22.081415038847044,22.18912925854874,21.359729766845703,21.359729766845703,72100,21.359729766845703
2000-01-25,21.54284664912408,21.672103729018822,21.370503875931085,21.51053237915039,24400,21.51053237915039
2000-01-26,21.499758948742503,21.575158904975567,21.37050188091439,21.41358757019043,10500,21.41358757019043
2000-01-27,21.51053409055177,21.63979118073035,21.284334182739258,21.284334182739258,10700,21.284334182739258
2000-01-28,21.32741429589011,21.392042824059477,20.853471755981445,20.853471755981445,18100,20.853471755981445
2000-01-31,20.939631471500288,20.939631471500288,20.58417476442235,20.75651741027832,27500,20.75651741027832
2000-02-01,20.831924696437646,21.047353080061615,20.788839019712853,21.02581024169922,161600,21.02581024169922
2000-02-02,21.176618286132815,21.5428466796875,21.176618286132815,21.5428466796875,7700,21.5428466796875
2000-02-03,21.51053070336787,21.790587687988584,21.381273633542925,21.736730575561523,31500,21.736730575561523
2000-02-04,21.876752768622502,21.93060986554181,21.67209580032914,21.812124252319336,11300,21.812124252319336
2000-02-07,21.801352359204888,21.801352359204888,21.35972417406289,21.456666946411133,36400,21.456666946411133
2000-02-08,21.499757976967622,21.73672925727488,21.499757976967622,21.69364356994629,265000,21.69364356994629
