Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,41.7019277011394,41.7019277011394,40.10882035075879,41.56135940551758,938100,41.56135940551758
2000-01-04,40.483661425085366,41.04593450043377,39.21854700555145,39.45282745361328,545500,39.45282745361328
2000-01-05,38.79685375358485,39.780831928494614,37.57859506083943,38.86713790893555,1906000,38.86713790893555
2000-01-06,38.42199625219787,39.05455350756942,37.203737834445256,37.57858657836914,1670000,37.57858657836914
2000-01-07,37.20374299030678,38.23457717895508,36.828894194434675,38.23457717895508,686000,38.23457717895508
2000-01-10,39.73395935563016,40.061951944650694,39.03111809344331,39.687103271484375,1020500,39.687103271484375
2000-01-11,39.73398290659648,40.08540374598265,38.37515566096995,38.56258010864258,1411300,38.56258010864258
2000-01-12,39.265428302199325,39.265428302199325,37.95345695081319,38.398590087890625,1983200,38.398590087890625
2000-01-13,38.89057980483215,38.984292045325724,38.14088188088358,38.7500114440918,1193000,38.7500114440918
2000-01-14,39.921410743226396,40.27283161244494,39.56998987400785,39.64027404785156,1383900,39.64027404785156
2000-01-18,39.54655529203869,40.272824968610486,39.44112904866536,39.85111999511719,550800,39.85111999511719
2000-01-19,39.687129034122954,40.08540600790104,39.40599234675018,39.921409606933594,790400,39.921409606933594
2000-01-20,40.67111035127762,40.811678705026274,39.82770022878569,40.15569305419922,1095600,40.15569305419922
2000-01-21,40.389965786522644,40.389965786522644,39.839406508110066,40.20254135131836,1434700,40.20254135131836
2000-01-24,40.43683116866882,40.741395945721365,38.67972668567336,38.89057922363281,568900,38.89057922363281
2000-01-25,38.808565554313695,39.757401597144785,38.28143441940753,39.722259521484375,2982400,39.722259521484375
2000-01-26,39.49971076221001,39.54656688411062,38.18773934899307,38.422019958496094,839300,38.422019958496094
2000-01-27,38.89057497672847,39.07799943444764,37.2740390289006,38.04716491699219,1238100,38.04716491699219
2000-01-28,37.578605447235695,38.3283033115197,36.079209718667684,36.68833923339844,2457000,36.68833923339844
2000-01-31,36.68833814415855,37.90659713745117,35.89178418700568,37.90659713745117,1312300,37.90659713745117
2000-02-01,37.87144818086601,38.79685628673932,37.50831335451066,38.70314407348633,474900,38.70314407348633
2000-02-02,38.562578458052414,39.4762726013477,38.562578458052414,38.984283447265625,534700,38.984283447265625
2000-02-03,39.17171476488915,40.10883712768555,38.80857984930555,40.10883712768555,1244600,40.10883712768555
2000-02-04,40.296236967655034,40.95222222061686,40.20252478866049,40.57737350463867,691700,40.57737350463867
2000-02-07,40.67110674784063,41.13966788548857,40.343113951487084,41.045955657958984,655300,41.045955657958984
2000-02-08,41.37394695799815,41.79565196663007,41.291948761875275,41.42080307006836,886000,41.42080307006836
2000-02-09,41.79565794989552,42.076794662562975,40.67111109922568,40.905391693115234,1623300,40.905391693115234
2000-02-10,40.999106560553706,41.889372874440014,40.85853819520323,41.87765884399414,1157600,41.87765884399414
2000-02-11,41.87765675029536,41.88937078015558,40.389974958047105,40.76482391357422,1002100,40.76482391357422
2000-02-14,41.045954774947496,41.045954774947496,40.29625697083887,40.788246154785156,351500,40.788246154785156
2000-02-15,40.72968124769807,41.18652840578269,39.71056066427853,40.905391693115234,300600,40.905391693115234
2000-02-16,40.76482993539339,41.2333911990186,40.624261556305825,40.69454574584961,172100,40.69454574584961
2000-02-17,41.221667637696136,41.70194282188071,40.62425216468605,41.60823059082031,231200,41.60823059082031
2000-02-18,41.65508072415154,41.65508072415154,40.10882913371622,40.20254135131836,362700,40.20254135131836
2000-02-22,40.015124891405904,40.4836860728041,38.984290292329874,40.10883712768555,1233900,40.10883712768555
2000-02-23,40.20253709546563,41.6082202106917,40.09711086182367,41.327083587646484,183300,41.327083587646484
